mutant-id|timeToExecute|0-nodeRNG|1-mathRNG|2-cryptoRNG|3-sha1 node|4-sha1 browser|5-md5 node|6-md5 browser|7-v3|8-v5|9-uuids with current time|10-uuids with time option|11-msec|12-exception thrown when > 10k ids created in 1ms|13-clock regression by msec|14-clock regression by nsec|15-explicit options product expected id|16-ids spanning 1ms boundary are 100ns apart
MUTANT 1733|3997ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1732|4352ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1734|4833ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1736|4213ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1735|4310ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1737|4477ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1738|3690ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1739|3640ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1740|3820ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1741|3826ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1742|3703ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1743|3725ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1745|3822ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1744|4079ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1746|3713ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1747|3726ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1748|3395ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1749|3686ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1750|4190ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1752|3881ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1751|4539ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1753|4130ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1754|3706ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1755|3813ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1756|3564ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1757|3686ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1758|3886ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1759|3804ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1760|4085ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1761|4192ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1763|3972ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1762|4027ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1764|4239ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1765|4137ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1767|3845ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1766|3883ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1768|4131ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1769|3975ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1771|3821ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1770|3869ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1772|3799ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1773|3711ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1774|3611ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1775|3591ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1777|3462ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1776|3482ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1779|3604ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1778|3797ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1780|3572ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1781|3770ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1782|3716ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1783|3648ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1784|3625ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1785|3539ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1786|3846ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1787|3918ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1788|3687ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1789|3862ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1790|4292ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1791|4185ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1792|4242ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1793|4307ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1794|3960ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1795|4071ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1796|4140ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1797|4258ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1798|3857ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1799|3800ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1800|3866ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1801|4916ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1802|3607ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1803|3899ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1804|3971ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1805|3863ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1806|3780ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1807|3591ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1808|3733ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1809|3320ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1810|3317ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1811|3356ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1812|3386ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1813|3655ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1814|4083ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1815|4188ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1816|4398ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1817|4515ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1818|4564ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1819|4211ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1820|4102ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1821|3880ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1823|3495ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1822|3581ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1824|3993ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1825|4360ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1827|3724ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1826|3944ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1828|3627ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1829|3520ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1830|3282ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1831|3708ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1832|3672ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1833|3819ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1834|4111ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1835|3949ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1836|3870ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1837|3542ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1838|3441ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1839|3573ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1840|3145ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 1842|3631ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1841|3897ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1843|4132ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1844|4139ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1845|3908ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1846|3859ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1848|3926ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1847|3950ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1849|4059ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1850|3951ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1851|3665ms|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1852|3680ms|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1853|3943ms|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1856|3823ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1855|3985ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1854|4143ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1857|3773ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1858|3781ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1860|3869ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1859|3995ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1861|3699ms|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1862|4044ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1864|3806ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1863|3863ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1867|3474ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1865|3949ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1866|3602ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1868|3817ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1869|3799ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1871|3787ms|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1870|3810ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1872|3645ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1874|4209ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1873|4229ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1875|4451ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1876|4281ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1877|3080ms|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1
MUTANT 1878|3710ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1881|3825ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1880|4034ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1882|4097ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1883|3978ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1884|3932ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1885|4305ms|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1886|4304ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1887|4216ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1888|3671ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1890|4002ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1891|3963ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1889|4113ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1892|4292ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1894|4058ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1893|4127ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1895|4113ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1896|3910ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1897|3736ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1898|3956ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1899|3889ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1900|3951ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1901|4471ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1902|4316ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1903|4565ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1904|4014ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1905|3634ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1906|3644ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1907|3649ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1908|3645ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1909|4069ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1910|4058ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1911|4094ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1912|4207ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1913|4069ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1914|4024ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1915|4400ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1916|4207ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1917|4039ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1918|4184ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1919|3825ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1920|3792ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1921|3485ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1922|3635ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1923|3691ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1924|3488ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1925|3655ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1926|3724ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1927|3724ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1928|3696ms|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1929|3671ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1930|3768ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1931|3677ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1932|3799ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1933|3748ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1934|3629ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1935|3620ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1936|3571ms|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1937|3701ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1938|3751ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1939|3506ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1940|3674ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1941|3321ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1942|3381ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1943|3464ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1944|3267ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1945|3537ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1946|3490ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1947|3481ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1948|3376ms|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1951|3406ms|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1949|3462ms|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1950|3463ms|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1952|3466ms|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1954|3525ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1953|3595ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1955|3627ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1956|3728ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1957|2694ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1958|3802ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1959|3825ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1961|3813ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1960|4005ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1962|3527ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1964|3783ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1963|3860ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1968|3898ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1972|4098ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1974|4118ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1973|4397ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1975|4393ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1977|3800ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1976|3887ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1978|3553ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1979|3577ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1980|3734ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1981|4044ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1982|3918ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1983|4157ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1984|3857ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1985|3898ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1986|3954ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1987|3698ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1988|3820ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1989|3706ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1990|3718ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1991|3985ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1992|4632ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1993|4358ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1994|4663ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1995|4461ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1996|3509ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1997|3505ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1998|3678ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1999|3635ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2001|3725ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2000|4056ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2002|3818ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2003|3623ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2004|3543ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2005|3547ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2006|3766ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2007|3781ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2008|3576ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2009|3745ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2010|3580ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2011|3566ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2012|3592ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2013|3592ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2014|3574ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2015|3605ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2016|3628ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2017|3889ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2018|3746ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2019|3966ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2020|3647ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2021|3669ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2022|3690ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2023|3581ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2024|3576ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
